InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country 
557669,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,6/22/2011 9:43,2.95,12674,France
557872,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,6/23/2011 12:42,2.95,14911,EIRE
557322,23184,BULL DOG BOTTLE OPENER,4,6/20/2011 9:04,4.95,17444,Canada
577615,23100,SILVER BELLS TABLE DECORATION,12,11/21/2011 10:22,1.25,12658,Germany
565857,22466,FAIRY TALE COTTAGE NIGHT LIGHT,12,9/7/2011 14:13,1.95,14911,EIRE
552845,20750,RED RETROSPOT MINI CASES,12,5/11/2011 14:37,6.35,14646,Netherlands
570964,22273,FELTCRAFT DOLL MOLLY,6,10/13/2011 11:50,2.95,12766,Portugal
548664,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,4/1/2011 14:45,3.75,14911,EIRE
568350,90030C,BROWN KUKUI COCONUT SEED NECKLACE,24,9/26/2011 15:35,1,12612,Germany
580986,22754,SMALL RED BABUSHKA NOTEBOOK ,24,12/6/2011 16:34,0.21,12650,France
546843,23233,WRAP POPPIES  DESIGN,25,3/17/2011 12:40,0.42,12472,Germany
569866,23196,VINTAGE LEAF MAGNETIC NOTEPAD,2,10/6/2011 14:50,1.45,12757,Portugal
547061,21975,PACK OF 60 DINOSAUR CAKE CASES,24,3/20/2011 13:21,0.55,12407,Belgium
569650,22029,SPACEBOY BIRTHDAY CARD,72,10/5/2011 12:44,0.36,12415,Australia
540642,22976,CIRCUS PARADE CHILDRENS EGG CUP ,24,1/10/2011 13:22,1.25,12681,France
570724,23502,PLAYING CARDS VINTAGE DOILY ,12,10/12/2011 11:22,1.25,12602,France
579102,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,11/28/2011 11:33,5.95,14911,EIRE
568137,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,9/25/2011 10:34,4.95,12488,France
539318,22952,60 CAKE CASES VINTAGE CHRISTMAS,120,12/16/2010 19:09,0.42,12348,Finland
570667,22631,CIRCUS PARADE LUNCH BOX ,12,10/11/2011 14:33,1.95,12362,Belgium
540824,22556,PLASTERS IN TIN CIRCUS PARADE ,24,1/11/2011 13:31,1.65,12728,France
555095,22539,MINI JIGSAW DOLLY GIRL,24,5/31/2011 13:32,0.42,12540,Spain
538008,22636,CHILDS BREAKFAST SET CIRCUS PARADE,4,12/9/2010 12:17,8.5,12683,France
576899,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,4,11/17/2011 8:49,4.25,14911,EIRE
544097,47580,TEA TIME DES TEA COSY,6,2/16/2011 9:56,2.55,12455,Cyprus
555147,17003,BROCADE RING PURSE ,36,5/31/2011 15:41,0.29,13505,Switzerland
552449,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/9/2011 13:49,2.95,12355,Bahrain
546520,22077,6 RIBBONS RUSTIC CHARM,12,3/14/2011 12:28,1.65,14911,EIRE
545235,84988,SET OF 72 PINK HEART PAPER DOILIES,12,3/1/2011 10:31,1.45,12683,France
559362,21700,BIG DOUGHNUT FRIDGE MAGNETS,24,7/8/2011 8:43,0.85,12635,Germany
565928,22456,NATURAL SLATE CHALKBOARD LARGE ,3,9/8/2011 10:09,4.95,,EIRE
549222,23177,TREASURE ISLAND BOOK BOX,8,4/7/2011 10:43,2.25,12347,Iceland
557474,22371,AIRLINE BAG VINTAGE TOKYO 78,4,6/20/2011 13:29,4.25,12432,Norway
554109,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,5/22/2011 14:33,2.55,12682,France
543737,21411,GINGHAM HEART  DOORSTOP RED,3,2/11/2011 12:45,4.25,12477,Germany
541120,22966,GINGERBREAD MAN COOKIE CUTTER,12,1/14/2011 9:13,1.25,12490,France
571851,23167,SMALL CERAMIC TOP STORAGE JAR ,96,10/19/2011 13:02,0.69,12596,Spain
558417,22985,WRAP BILLBOARD FONTS DESIGN,100,6/29/2011 10:50,0.42,14156,EIRE
552649,22631,CIRCUS PARADE LUNCH BOX ,12,5/10/2011 13:44,1.95,12592,Germany
574097,23559,WOODLAND BUNNIES LOLLY MAKERS,18,11/3/2011 9:56,2.08,12471,Germany
561901,22960,JAM MAKING SET WITH JARS,204,7/31/2011 15:42,4.25,14156,EIRE
561388,23188,VINTAGE  2 METER FOLDING RULER,36,7/27/2011 9:32,1.65,12753,Japan
553741,22090,PAPER BUNTING RETROSPOT,6,5/19/2011 9:37,2.95,12520,Germany
551544,23076,ICE CREAM SUNDAE LIP GLOSS,24,5/3/2011 9:33,1.25,12683,France
546569,23230,WRAP ALPHABET DESIGN,25,3/15/2011 10:53,0.42,14016,EIRE
560569,21239,PINK  POLKADOT CUP,8,7/19/2011 14:04,0.85,12480,Germany
572986,21731,RED TOADSTOOL LED NIGHT LIGHT,24,10/27/2011 10:51,1.65,12681,France
565854,22315,200 RED + WHITE BENDY STRAWS,12,9/7/2011 13:22,1.25,12490,France
558684,82494L,WOODEN FRAME ANTIQUE WHITE ,12,7/1/2011 11:29,2.95,14016,EIRE
571187,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,10/14/2011 11:39,1.65,12380,Belgium
557136,22631,CIRCUS PARADE LUNCH BOX ,12,6/17/2011 9:23,1.95,14911,EIRE
561667,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,7/28/2011 17:00,1.65,,EIRE
577355,23109,PACK OF SIX LED TEA LIGHTS,6,11/18/2011 15:53,2.89,14911,EIRE
573362,21015,DARK BIRD HOUSE TREE DECORATION,24,10/30/2011 13:06,0.29,12597,Spain
545475,22662,LUNCH BAG DOLLY GIRL DESIGN,100,3/3/2011 10:59,1.45,12415,Australia
575845,23158,SET OF 5 LUCKY CAT MAGNETS ,12,11/11/2011 12:07,2.08,12598,France
557621,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,4,6/21/2011 14:00,8.5,12444,Norway
565857,22821,GIFT BAG PSYCHEDELIC APPLES,12,9/7/2011 14:13,0.65,14911,EIRE
570792,21094,SET/6 RED SPOTTY PAPER PLATES,20,10/12/2011 12:01,0.85,12709,Germany
537626,20782,CAMOUFLAGE EAR MUFF HEADPHONES,6,12/7/2010 14:57,5.49,12347,Iceland
549738,21843,RED RETROSPOT CAKE STAND,8,4/12/2011 9:28,10.95,,Hong Kong
560451,22269,EGG CUP NATURAL CHICKEN,16,7/19/2011 9:50,0.39,14911,EIRE
574068,22090,PAPER BUNTING RETROSPOT,6,11/2/2011 14:51,2.95,12490,France
563098,23209,LUNCH BAG DOILEY PATTERN ,10,8/12/2011 9:14,1.65,14911,EIRE
571446,23172,REGENCY TEA PLATE PINK,36,10/17/2011 13:46,1.65,14911,EIRE
549222,21975,PACK OF 60 DINOSAUR CAKE CASES,24,4/7/2011 10:43,0.55,12347,Iceland
564975,23173,REGENCY TEAPOT ROSES ,4,8/31/2011 15:35,9.95,17097,Spain
564173,23239,SET OF 4 KNICK KNACK TINS POPPIES,6,8/23/2011 14:23,4.15,12567,France
542102,85150,LADIES & GENTLEMEN METAL SIGN,6,1/25/2011 13:26,2.55,12744,Singapore
553546,22488,NATURAL SLATE RECTANGLE CHALKBOARD,96,5/17/2011 15:42,1.45,12415,Australia
565857,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,9/7/2011 14:13,2.55,14911,EIRE
571201,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,10/14/2011 12:28,1.25,14937,Channel Islands
542713,22204,MILK PAN BLUE POLKADOT,4,1/31/2011 13:27,3.75,12668,Germany
556507,22992,REVOLVER WOODEN RULER ,12,6/13/2011 9:55,1.95,12567,France
546780,22605,WOODEN CROQUET GARDEN SET,8,3/17/2011 7:40,12.75,12435,Denmark
575629,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,11/10/2011 13:34,2.95,12599,France
579069,23536,WALL ART VILLAGE SHOW ,4,11/28/2011 10:31,5.95,14911,EIRE
572035,22947,WOODEN ADVENT CALENDAR RED,12,10/20/2011 12:03,7.95,14646,Netherlands
577523,21441,BLUE BIRDHOUSE DECORATION,12,11/20/2011 13:33,0.85,12597,Spain
575154,23108,SET OF 10 LED DOLLY LIGHTS,2,11/8/2011 16:15,6.25,12395,Belgium
564314,23309,SET OF 60 I LOVE LONDON CAKE CASES ,24,8/24/2011 12:58,0.55,12695,France
580705,22973,CHILDREN'S CIRCUS PARADE MUG,12,12/5/2011 16:28,1.65,12683,France
559036,22422,TOOTHPASTE TUBE PEN,12,7/5/2011 15:14,0.65,12637,France
581279,22215,CAKE STAND WHITE TWO TIER LACE,12,12/8/2011 11:35,2.95,12437,France
572035,22629,SPACEBOY LUNCH BOX ,192,10/20/2011 12:03,1.65,14646,Netherlands
577609,23253,16 PIECE CUTLERY SET PANTRY DESIGN,4,11/21/2011 9:51,15.95,12349,Italy
570851,23389,SPACEBOY MINI BACKPACK,32,10/12/2011 14:46,4.15,12583,France
552978,23209,LUNCH BAG DOILEY PATTERN ,100,5/12/2011 14:46,1.45,12590,Germany
559948,23179,CLOCK MAGNET MUM'S KITCHEN,24,7/14/2011 10:41,2.89,12653,Israel
574501,70007,HI TEC ALPINE HAND WARMER,5,11/4/2011 13:15,1.65,12577,France
561911,22505,MEMO BOARD COTTAGE DESIGN,4,8/1/2011 10:26,4.95,12534,Germany
541570,22553,PLASTERS IN TIN SKULLS,96,1/19/2011 12:34,1.45,14646,Netherlands
561667,84879,ASSORTED COLOUR BIRD ORNAMENT,16,7/28/2011 17:00,1.69,,EIRE
578277,23503,PLAYING CARDS KEEP CALM & CARRY ON,20,11/23/2011 13:51,1.25,12723,France
565442,22382,LUNCH BAG SPACEBOY DESIGN ,30,9/4/2011 14:09,1.65,12627,Germany
547387,23008,DOLLY GIRL BABY GIFT SET,6,3/22/2011 16:00,14.95,12539,Spain
554699,21668,RED STRIPE CERAMIC DRAWER KNOB,12,5/26/2011 9:17,1.25,12613,Germany
559704,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,7/12/2011 9:54,2.95,12669,France
580979,23256,CHILDRENS CUTLERY SPACEBOY ,4,12/6/2011 15:40,4.15,12362,Belgium
571665,23313,VINTAGE CHRISTMAS BUNTING,5,10/18/2011 12:59,4.95,12540,Spain
581003,21790,VINTAGE SNAP CARDS,24,12/7/2011 8:38,0.85,14911,EIRE
552329,20726,LUNCH BAG WOODLAND,10,5/9/2011 10:06,1.65,13492,Switzerland
564150,20828,GLITTER BUTTERFLY CLIPS,12,8/23/2011 12:30,2.55,14936,Channel Islands
560491,23166,MEDIUM CERAMIC TOP STORAGE JAR,1,7/19/2011 10:51,1.25,12415,Australia
545314,20718,RED RETROSPOT SHOPPER BAG,10,3/1/2011 14:11,1.25,12866,Belgium
568310,22699,ROSES REGENCY TEACUP AND SAUCER ,9,9/26/2011 12:48,2.95,14911,EIRE
554861,23084,RABBIT NIGHT LIGHT,6,5/27/2011 10:29,2.08,12633,Germany
542269,82599,FANNY'S REST STOPMETAL SIGN,12,1/27/2011 9:33,2.1,14442,Channel Islands
563189,21039,RED RETROSPOT SHOPPING BAG,6,8/12/2011 15:22,2.55,12682,France
539338,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,576,12/17/2010 10:54,0.29,17404,Sweden
538525,22819,"BIRTHDAY CARD, RETRO SPOT",12,12/13/2010 9:39,0.42,12540,Spain
569650,23390,DOLLY GIRL MINI BACKPACK,100,10/5/2011 12:44,3.75,12415,Australia
562605,23199,JUMBO BAG APPLES,20,8/8/2011 10:59,2.08,12530,Germany
544074,85188A,GREEN METAL SWINGING BUNNY,12,2/15/2011 14:49,0.85,14156,EIRE
578298,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,11/23/2011 14:52,1.45,12619,Germany
566873,21086,SET/6 RED SPOTTY PAPER CUPS,12,9/15/2011 13:31,0.65,12682,France
564734,84375,SET OF 20 KIDS COOKIE CUTTERS,6,8/28/2011 13:32,2.1,12484,Spain
567378,23296,SET OF 6 TEA TIME BAKING CASES,8,9/20/2011 10:01,1.25,14911,EIRE
538095,21883,STARS GIFT TAPE ,2,12/9/2010 14:55,0.65,17097,Spain
566873,23391, I LOVE LONDON MINI BACKPACK,4,9/15/2011 13:31,4.15,12682,France
570657,20728,LUNCH BAG CARS BLUE,10,10/11/2011 14:10,1.65,14911,EIRE
577228,21733,RED HANGING HEART T-LIGHT HOLDER,6,11/18/2011 12:07,2.95,12391,Cyprus
578321,84997B,CHILDRENS CUTLERY RETROSPOT RED ,72,11/23/2011 16:59,3.75,12557,Spain
568654,23339,EGG FRYING PAN BLUE ,6,9/28/2011 12:20,2.08,14911,EIRE
575880,21988,PACK OF 6 SKULL PAPER PLATES,12,11/11/2011 13:35,0.85,12726,France
572065,21977,PACK OF 60 PINK PAISLEY CAKE CASES,6,10/20/2011 13:06,0.55,12556,Spain
544470,22619,SET OF 6 SOLDIER SKITTLES,4,2/21/2011 8:38,3.75,12707,France
552874,79000,MOROCCAN TEA GLASS,36,5/12/2011 9:40,0.85,12621,Germany
560876,22818,CARD CHRISTMAS VILLAGE,12,7/21/2011 15:14,0.42,12626,Germany
556510,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,12,6/13/2011 10:36,1.65,14911,EIRE
565289,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,9/2/2011 11:43,4.95,14911,EIRE
539731,22558,CLOTHES PEGS RETROSPOT PACK 24 ,144,12/21/2010 15:05,1.25,14646,Netherlands
550137,21231,SWEETHEART CERAMIC TRINKET BOX,12,4/14/2011 13:59,1.25,12477,Germany
572567,23310,BUBBLEGUM RING ASSORTED,36,10/25/2011 10:27,0.42,12398,Switzerland
553731,22077,6 RIBBONS RUSTIC CHARM,12,5/19/2011 8:26,1.65,12481,Germany
569028,21015,DARK BIRD HOUSE TREE DECORATION,24,9/30/2011 10:20,0.29,14911,EIRE
577314,22635,CHILDS BREAKFAST SET DOLLY GIRL ,4,11/18/2011 13:23,9.95,12444,Norway
557466,22197,SMALL POPCORN HOLDER,12,6/20/2011 13:08,0.85,13815,Germany
537026,21977,PACK OF 60 PINK PAISLEY CAKE CASES,120,12/3/2010 16:35,0.42,12395,Belgium
542648,22849,BREAD BIN DINER STYLE MINT,4,1/31/2011 11:46,14.95,12476,Germany
547087,21212,PACK OF 72 RETROSPOT CAKE CASES,24,3/20/2011 15:58,0.55,12726,France
556578,23245,SET OF 3 REGENCY CAKE TINS,4,6/13/2011 14:13,4.95,12472,Germany
562046,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,12,8/2/2011 10:34,1.25,12378,Switzerland
545533,21094,SET/6 RED SPOTTY PAPER PLATES,12,3/3/2011 14:04,0.85,12524,Germany
573286,22600,CHRISTMAS RETROSPOT STAR WOOD,8,10/28/2011 14:38,0.85,,Switzerland
538255,17091J,VANILLA INCENSE IN TIN,6,12/10/2010 12:33,1.25,14911,EIRE
543828,22723,SET OF 6 HERB TINS SKETCHBOOK,4,2/14/2011 9:45,3.95,14156,EIRE
559782,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,7/12/2011 11:55,0.85,12722,France
557328,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,6/20/2011 9:53,2.55,14646,Netherlands
549721,21743,STAR PORTABLE TABLE LIGHT ,6,4/11/2011 15:35,2.95,14911,EIRE
569563,22427,ENAMEL FLOWER JUG CREAM,6,10/5/2011 9:46,5.95,12481,Germany
553415,79191C,RETRO PLASTIC ELEPHANT TRAY,12,5/17/2011 10:02,0.85,12463,Belgium
578626,22080,RIBBON REEL POLKADOTS ,10,11/24/2011 15:38,1.65,12709,Germany
565857,22840,ROUND CAKE TIN VINTAGE RED,2,9/7/2011 14:13,7.95,14911,EIRE
572986,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,10/27/2011 10:51,3.25,12681,France
564328,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,8/24/2011 13:42,2.95,12662,Germany
559036,22504,CABIN BAG VINTAGE RETROSPOT,3,7/5/2011 15:14,29.95,12637,France
570919,23284,DOORMAT KEEP CALM AND COME IN,4,10/13/2011 10:57,8.25,12584,Italy
580705,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,12/5/2011 16:28,4.15,12683,France
554651,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,5/25/2011 12:55,6.75,12779,Poland
544480,22849,BREAD BIN DINER STYLE MINT,4,2/21/2011 10:32,14.95,14646,Netherlands
541857,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,1/23/2011 15:17,0.85,12727,France
571446,23171,REGENCY TEA PLATE GREEN ,36,10/17/2011 13:46,1.65,14911,EIRE
570714,22972,CHILDREN'S SPACEBOY MUG,12,10/12/2011 10:20,1.65,13520,Switzerland
550145,23049,RECYCLED ACAPULCO MAT RED,2,4/14/2011 14:15,8.25,12637,France
575728,23479,WIRE EGG BASKET ,4,11/10/2011 19:40,7.85,14911,EIRE
577046,79066K,RETRO MOD TRAY,10,11/17/2011 13:46,0.85,12449,Belgium
574501,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,5,11/4/2011 13:15,1.65,12577,France
552978,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,24,5/12/2011 14:46,1.65,12590,Germany
577152,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,11/18/2011 9:53,2.55,14277,France
551258,20724,RED RETROSPOT CHARLOTTE BAG,10,4/27/2011 12:02,0.85,12621,Germany
570672,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,10/11/2011 14:52,0.42,12536,France
554139,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,4,5/23/2011 10:34,4.95,14911,EIRE
579259,22098,BOUDOIR SQUARE TISSUE BOX,36,11/29/2011 8:40,0.39,12451,Switzerland
567340,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,9/19/2011 15:02,1.45,12540,Spain
541206,22629,SPACEBOY LUNCH BOX ,128,1/14/2011 12:24,1.65,14646,Netherlands
556127,23237,SET OF 4 KNICK KNACK TINS LEAVES ,12,6/9/2011 10:23,4.15,12406,Denmark
562602,23289,DOLLY GIRL CHILDRENS BOWL,8,8/8/2011 10:11,1.25,12865,Austria
573508,22692,DOORMAT WELCOME TO OUR HOME,4,10/31/2011 12:11,8.25,12552,Italy
564734,22742,MAKE YOUR OWN PLAYTIME CARD KIT,4,8/28/2011 13:32,2.95,12484,Spain
563169,22279,POCKET BAG BLUE PAISLEY RED SPOT,12,8/12/2011 12:42,1.25,14911,EIRE
566233,21402,RED  EGG  SPOON,24,9/11/2011 11:04,0.12,12635,Germany
562602,23028,DRAWER KNOB CRACKLE GLAZE BLUE,12,8/8/2011 10:11,1.65,12865,Austria
569563,23073,GEORGIAN TRINKET BOX,1,10/5/2011 9:46,12.5,12481,Germany
567929,20723,STRAWBERRY CHARLOTTE BAG,10,9/22/2011 17:31,0.85,12425,Portugal
581006,22424,ENAMEL BREAD BIN CREAM,1,12/7/2011 8:45,12.75,14911,EIRE
568872,23244,ROUND STORAGE TIN VINTAGE LEAF,6,9/29/2011 12:12,1.95,12372,Denmark
577316,22109,FULL ENGLISH BREAKFAST PLATE,4,11/18/2011 13:30,3.75,12578,Italy
544097,84279B,CHERRY BLOSSOM DECORATIVE FLASK,8,2/16/2011 9:56,3.75,12455,Cyprus
568137,22179,SET 10 NIGHT OWL LIGHTS,6,9/25/2011 10:34,6.75,12488,France
550178,21680,WOODLAND  STICKERS,12,4/14/2011 17:25,0.85,12662,Germany
556114,15036,ASSORTED COLOURS SILK FAN,48,6/9/2011 9:36,0.83,12569,Germany
536532,22198,LARGE POPCORN HOLDER ,48,12/1/2010 13:24,1.65,12433,Norway
556259,21498,RED RETROSPOT WRAP ,25,6/9/2011 17:53,0.42,12721,France
557525,21260,FIRST AID TIN,6,6/21/2011 9:26,3.25,12759,Netherlands
561798,23110,PARISIENNE KEY CABINET ,16,7/29/2011 13:39,4.95,14911,EIRE
559173,22776,SWEETHEART CAKESTAND 3 TIER,1,7/7/2011 10:03,9.95,12540,Spain
562789,21935,SUKI  SHOULDER BAG,20,8/9/2011 13:50,1.65,14646,Netherlands
578043,21731,RED TOADSTOOL LED NIGHT LIGHT,12,11/22/2011 14:39,1.65,12474,Germany
559704,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,7/12/2011 9:54,3.75,12669,France
563076,20977,36 PENCILS TUBE WOODLAND,128,8/11/2011 16:12,1.06,14646,Netherlands
553148,21238,RED RETROSPOT CUP,32,5/13/2011 14:09,0.85,,Hong Kong
565748,23322,LARGE WHITE HEART OF WICKER,12,9/6/2011 12:38,2.95,14156,EIRE
540458,84692,BOX OF 24 COCKTAIL PARASOLS,25,1/7/2011 12:28,0.42,12501,Germany
581476,21158,MOODY GIRL DOOR HANGER ,24,12/9/2011 8:48,0.39,12433,Norway
561658,22727,ALARM CLOCK BAKELIKE RED ,1,7/28/2011 16:06,3.75,12743,Unspecified
563558,23207,LUNCH BAG ALPHABET DESIGN,20,8/17/2011 13:40,1.65,14156,EIRE
569866,22576,SWALLOW WOODEN CHRISTMAS DECORATION,5,10/6/2011 14:50,0.85,12757,Portugal
555937,21507,"ELEPHANT, BIRTHDAY CARD, ",12,6/8/2011 9:39,0.42,12683,France
550527,21094,SET/6 RED SPOTTY PAPER PLATES,24,4/19/2011 10:48,0.85,12476,Germany
545314,21039,RED RETROSPOT SHOPPING BAG,6,3/1/2011 14:11,2.55,12866,Belgium
543370,21745,GAOLERS KEYS DECORATIVE GARDEN ,4,2/7/2011 14:51,3.75,12359,Cyprus
548718,22727,ALARM CLOCK BAKELIKE RED ,30,4/4/2011 8:50,3.75,14156,EIRE
558041,35810A,ENAMEL PINK COFFEE CONTAINER,12,6/24/2011 13:20,0.83,12422,Switzerland
564150,22192,BLUE DINER WALL CLOCK,2,8/23/2011 12:30,8.5,14936,Channel Islands
573581,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,8,10/31/2011 14:22,2.1,14911,EIRE
562789,23245,SET OF 3 REGENCY CAKE TINS,64,8/9/2011 13:50,4.15,14646,Netherlands
561194,23236,DOILEY STORAGE TIN,6,7/25/2011 13:54,2.89,13814,Germany
542276,22423,REGENCY CAKESTAND 3 TIER,12,1/27/2011 10:19,12.75,12764,Lebanon
567578,23294,SET OF 6 SNACK LOAF BAKING CASES,8,9/21/2011 10:47,0.83,12701,Germany
566773,23394,POSTE FRANCE CUSHION COVER,4,9/15/2011 9:43,3.75,12444,Norway
553577,22435,SET OF 9 HEART SHAPED BALLOONS,48,5/18/2011 10:34,1.25,12437,France
542216,21519,GIN & TONIC DIET GREETING CARD ,12,1/26/2011 12:29,0.42,14911,EIRE
561040,22698,PINK REGENCY TEACUP AND SAUCER,6,7/24/2011 12:05,2.95,12431,Australia
564226,21232,STRAWBERRY CERAMIC TRINKET BOX,12,8/24/2011 10:13,1.25,12523,France
568798,21731,RED TOADSTOOL LED NIGHT LIGHT,12,9/29/2011 10:23,1.65,12615,France
575692,23396,LE JARDIN BOTANIQUE CUSHION COVER,3,11/10/2011 16:27,3.75,12508,France
580152,21380,WOODEN HAPPY BIRTHDAY GARLAND,6,12/2/2011 10:22,2.95,12364,Belgium
554106,20727,LUNCH BAG  BLACK SKULL.,10,5/22/2011 14:05,1.65,12710,Germany
571377,22699,ROSES REGENCY TEACUP AND SAUCER ,6,10/17/2011 11:56,2.95,14911,EIRE
555947,84857C,PINK MONTE CARLO HANDBAG,12,6/8/2011 10:45,1.95,14911,EIRE
560783,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,7/21/2011 10:24,1.25,15108,European Community
544574,22698,PINK REGENCY TEACUP AND SAUCER,6,2/21/2011 13:51,2.95,12365,Cyprus
570672,22485,SET OF 2 WOODEN MARKET CRATES,2,10/11/2011 14:52,12.75,12536,France
540900,21976,PACK OF 60 MUSHROOM CAKE CASES,24,1/12/2011 11:46,0.55,12712,Germany
567795,22556,PLASTERS IN TIN CIRCUS PARADE ,12,9/22/2011 11:44,1.65,14646,Netherlands
570964,85014B,RED RETROSPOT UMBRELLA,3,10/13/2011 11:50,5.95,12766,Portugal
580144,22620,4 TRADITIONAL SPINNING TOPS,12,12/2/2011 9:53,1.45,12684,France
551258,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,4/27/2011 12:02,1.25,12621,Germany
547390,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,3/22/2011 16:08,2.95,12352,Norway
579792,23211,RED ROCKING HORSE HAND PAINTED,24,11/30/2011 15:43,1.25,12714,France
544931,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2/24/2011 18:59,9.95,13501,Switzerland
580536,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,12/4/2011 16:07,3.25,12490,France
557427,85132C,CHARLIE AND LOLA FIGURES TINS,12,6/20/2011 12:14,1.95,12429,Denmark
545585,22138,BAKING SET 9 PIECE RETROSPOT ,3,3/4/2011 9:32,4.95,12541,Spain
574501,21012,ANTIQUE ALL GLASS CANDLESTICK,4,11/4/2011 13:15,2.1,12577,France
560445,21983,PACK OF 12 BLUE PAISLEY TISSUES ,96,7/19/2011 9:08,0.29,14156,EIRE
576899,23245,SET OF 3 REGENCY CAKE TINS,8,11/17/2011 8:49,4.95,14911,EIRE
538008,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,6,12/9/2010 12:17,3.75,12683,France
545657,22972,CHILDREN'S SPACEBOY MUG,12,3/4/2011 14:02,1.65,14911,EIRE
572054,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4,10/20/2011 12:31,4.95,12642,Germany
573286,23493,VINTAGE DOILY TRAVEL SEWING KIT,1,10/28/2011 14:38,1.95,,Switzerland
576923,22902,TOTE BAG I LOVE LONDON,50,11/17/2011 10:52,1.69,12753,Japan
573892,23460,SWEETHEART WALL TIDY ,2,11/1/2011 13:57,9.95,14911,EIRE
547086,23050,RECYCLED ACAPULCO MAT GREEN,2,3/20/2011 15:46,8.25,12428,Finland
541991,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,1/25/2011 9:11,2.95,12417,Belgium
576371,22593,CHRISTMAS GINGHAM STAR,24,11/15/2011 8:07,0.85,14911,EIRE
557472,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,6/20/2011 13:27,7.95,12432,Norway
559521,21888,BINGO SET,4,7/8/2011 16:26,3.75,,Unspecified
572035,23345, DOLLY GIRL BEAKER,400,10/20/2011 12:03,1.08,14646,Netherlands
581578,21914,BLUE HARMONICA IN BOX ,12,12/9/2011 12:16,1.25,12713,Germany
572035,23198,PANTRY MAGNETIC  SHOPPING LIST,48,10/20/2011 12:03,1.25,14646,Netherlands
572087,47599B,BLUE PARTY BAGS ,6,10/20/2011 14:30,2.1,12683,France
547659,21366,MIRRORED WALL ART PHOTO FRAMES,3,3/24/2011 13:05,4.25,12434,Australia
564975,23175,REGENCY MILK JUG PINK ,1,8/31/2011 15:35,3.25,17097,Spain
565759,21843,RED RETROSPOT CAKE STAND,1,9/6/2011 13:46,10.95,12720,Germany
539050,21578,WOODLAND DESIGN  COTTON TOTE BAG,1,12/15/2010 16:21,2.25,12577,France
558114,23032,DOORKNOB CRACKED GLAZE IVORY,6,6/27/2011 8:49,1.65,14911,EIRE
553348,21166,COOK WITH WINE METAL SIGN ,12,5/16/2011 13:20,2.08,14911,EIRE
540480,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,1/7/2011 15:27,2.95,12480,Germany
573581,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,10/31/2011 14:22,1.95,14911,EIRE
569720,23366,SET 12 COLOURING PENCILS DOILEY,1,10/6/2011 9:11,0.65,14646,Netherlands
566115,22614,PACK OF 12 SPACEBOY TISSUES,24,9/9/2011 10:51,0.29,12674,France
